1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1.00E+32
1343.651
1341.247
1360.438
1351.534
1359.384
1357.126
1353.825
1357.342
1380.111
1380.471
1370.136
1368.592
1387.082
1353.962
1375.468
1378.397
1391.089
1412.505
1435.85
1465.974
1497.929
1483.035
1499.68
1501.875
1525.308
1527.411
1518.994
1511.455
1517.84
1528.578
1536.278
1525.023
1538.467
1598.844
1605.695
1625.585
1645.55
1663.24
1668.309
1693.219
1687.025
1686.053
1700.363
1710.74
1713.83
1720.074
1726.826
1716.617
1735.976
1751.014
1753.389
1754.716
1811.003
1789.709
1821.889
1827.191
1824.452
1837.057
1847.354
1854.954
1840.681
1876.24
1890.733
1900.437
1877.971
1899.317
1926.221
1924.663
1918.786
1968.947
1974.576
2018.091
2115.516
2110.186
2114.441
2095.128
2041.908
2082.99
2103.373
2071.011
2078.217
2049.639
2050.175
2076.342
2111.92
2096.467
2117.062
2159.671
2162.964
2151.682
2170.004
2198.313
2214.005
2235.056
2256.827
2267.306
2251.474
2345.573
2289.482
2310.402
2290.654
2247.204
2239.405
2214.249
2198.255
2199.514
2230.55
2229.218
2235.502
2262.261
2263.925
2273.978
2312.472
2320.202
2345.61
2372.97
2393.415
2384.419
2382.146
2405.39
2440.14
2477.887
2474.179
2487.898
2517.699
2546.26
2571.751
2604.25
2613.266
2640.881
2693.554
2724.36
2761.958
2778.474
2816.744
2838.071
2838.335
2849.995
2853.871
2855.112
2876.985
2887.684
2849.207
2831.233
2827.372
2807.985
2801.785
2804.277
2804.833
2795.125
2809.11
2819.338
2837.352
2850.613
2877.07
2905.688
2940.205
2973.731
3013.036
3036.15
3051.72
3060.182
3068.382
3086.159
3116.156
3128.059
3142.662
3167.02
3206.907
3232.145
3257.051
3276.727
3295.721
3319.551
3338.15
3348.99
3352.671
3368.037
3402.971
3441.844
3453.881
3476.479
3493.828
3506.585
3531.816
3536.293
3548.072
3560.87
3562.417
3580.735
3616.186
3627.112
